,company,category,date,review,note
144,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                15 mars 2021
            ","
                Commande bien reçu dommage qu’au prix des mignonnettes elles soient en plastique sinon bon site
            ",4
145,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                15 mars 2021
            ","
                Parfait. Seul problème avec le livreur qui a jeté le colis par dessus le portail.
            ",5
146,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                15 mars 2021
            ","
                Tout bon, très bien emballé
            ",5
147,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                15 mars 2021
            ",,4
148,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                15 mars 2021
            ",,5
149,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                14 mars 2021
            ","
                Je trouve que le prix de la box est trop élevé par rapport à ce qu’on reçoit, les frais de livraison chez nous sont aussi en plus de l’abonnement.. Et un peu déçue du packaging. Par contre le service client est très efficace !!
            ",3
150,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                14 mars 2021
            ","
                Site de confiance , on peut commander les yeux fermés,  toujours parfait pour tous , du produit jusqu'à la livraison,  parfait
            ",5
151,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                14 mars 2021
            ","
                Livraison rapide et super bien protégée Très professionnel Merci à l’équipe Rhum AttitudeStéphane
            ",5
152,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                13 mars 2021
            ","
                Une bonne idée cadeau, très joli coffret. Dommage qu'on ne peut pas choisir la variété de rhum que l'on souhaite recevoir.
            ",4
153,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                13 mars 2021
            ","
                J'aime les produits qui est proposés merci rhum attitude.
            ",5
154,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                13 mars 2021
            ","
                Livraison super rapide, liqueur hyper délicieuse, je recommanderai avec plaisir, merci à vous.
            ",5
155,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                12 mars 2021
            ","
                Envoi rapide et bouteilles très bien emballées.Je recommanderai.
            ",5
156,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                12 mars 2021
            ","
                Très bon service ! La livraison est arrivée dans les temps. Je recommande a 💯%
            ",5
157,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                12 mars 2021
            ","
                Très satisfait de cette nouvelle transaction avec un emballage de qualité et un suivi du colis permanent; A recommander
            ",5
158,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                12 mars 2021
            ","
                Parfait ++ Super choix, Prix bien placés
            ",5
159,"
                        Rhum Attitude
                    ",food_beverages_tobacco,"
Date de l'expérience:
                11 mars 2021
            ","
                envoi rapide et dans les délais, tout est ok
            ",5
160,"
                        Vert Tiges
                    ",food_beverages_tobacco,"
Date de l'expérience:
                14 mars 2021
            ","
                J’adore le th, j’en bois environ 2 l par jour et il est difficile d’en trouver du bon.J’ai enfin trouvé ce site, après de nombreuses commandes ailleurs insatisfaisantes.Les thés natures sont nombreux ce qui donne un bon choix.En effet , on trouve de plus en plus de thés aromatisés au détriment des thés naturesCommande facile , infos sur les thés et livraison rapide
            ",5
161,"
                        Vert Tiges
                    ",food_beverages_tobacco,"
Date de l'expérience:
                12 mars 2021
            ","
                Parfait, merci !
            ",5
162,"
                        Vert Tiges
                    ",food_beverages_tobacco,"
Date de l'expérience:
                22 février 2021
            ","
                Jamais eu de soucis, livraison rapide et produits impeccables. Super!
            ",5
